product,brand,price,product_link,image_link
'Urchin' Sneakers,Marsèll,498 €,/de/shopping/men/marsell-strasacco-1450-loafer-item-14067609.aspx,
'Addy' Sneakers,Marsèll,734 €,/de/shopping/men/marsell-stiefel-mit-schnurung-item-14067607.aspx,
Converse x Golf le Fleur 'One Star' Sneakers,adidas,160 €,/de/shopping/men/adidas-sneakers-in-strickoptik-item-14067430.aspx,
Derby-Schuhe im Used-Look,Maison Margiela,560 €,/de/shopping/men/maison-margiela-high-top-sneakers-item-14064334.aspx,
'Strasacco 1450' Loafer,Maison Margiela,460 €,/de/shopping/men/maison-margiela-evolution-sneakers-item-14064233.aspx,
Stiefel mit Schnürung,Maison Margiela,470 €,/de/shopping/men/maison-margiela-sneakers-mit-tabi-kappe-item-14064198.aspx,
Sneakers in Strickoptik,Maison Margiela,560 €,/de/shopping/men/maison-margiela-evolution-high-top-sneakers-item-14064143.aspx,
High-Top-Sneakers,Maison Margiela,770 €,/de/shopping/men/maison-margiela-retro-fit-sneakers-item-14063403.aspx,
'Evolution' Sneakers,Maison Margiela,470 €,/de/shopping/men/maison-margiela-sneakers-mit-tabi-kappe-item-14063401.aspx,
Sneakers mit Tabi-Kappe,Maison Margiela,650 €,/de/shopping/men/maison-margiela-slip-on-sneakers-item-14062450.aspx,
'Evolution' High-Top-Sneakers,Maison Margiela,370 €,/de/shopping/men/maison-margiela-sneakers-mit-veloursdetails-item-14060729.aspx,
'Retro Fit' Sneakers,Church's,686 €,/de/shopping/men/churchs-klassische-derby-schuhe-item-14060129.aspx,
Sneakers mit Tabi-Kappe,Converse,95 €,/de/shopping/men/converse-one-star-vintage-sneakers-item-14059954.aspx,https://cdn-static.farfetch-contents.com/static/images/blank.gif
Slip-On-Sneakers,Nike,253 €,/de/shopping/men/nike-silver-wolf-sneakers-item-14059854.aspx,https://cdn-static.farfetch-contents.com/static/images/blank.gif
Sneakers mit Veloursdetails,Alexander McQueen,395 €,/de/shopping/men/alexander-mcqueen-oversized-sneakers-item-14058706.aspx,https://cdn-static.farfetch-contents.com/static/images/blank.gif
Klassische Derby-Schuhe,Philipp Plein,798 €,/de/shopping/men/philipp-plein-sneakers-mit-logo-item-14055400.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
'One Star Vintage' Sneakers,Tommy Hilfiger,53 €,/de/shopping/men/tommy-hilfiger-flip-flops-mit-canvas-riemen-item-14053999.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
'Silver Wolf' Sneakers,Off-White,300 €,/de/shopping/men/off-white-vulcanized-sneakers-item-14052738.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
'Oversized' Sneakers,Vans,109 €,/de/shopping/men/vans-half-cab-pro-92-sneakers-item-14052486.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
Sportliche Sneakers von ,Nike,320 €,/de/shopping/men/nike-air-max-270-sneakers-item-14039265.aspx,https://cdn-static.farfetch-contents.com/static/images/loader.svg
", die mit kontrastierenden Farbtönen nicht nur im Gym die richtige Wahl sind. Elegante Budapester aus dem Hause ",Converse,80 €,/de/shopping/men/converse-chuck-70-high-top-sneakers-item-14039250.aspx,https://cdn-static.farfetch-contents.com/static/images/loader.svg
", die mit aufregenden Details jedes Outfit abrunden oder luftige Pantoletten von ",Fila,286 €,/de/shopping/men/fila-high-top-sneakers-mit-breiter-sohle-item-14038312.aspx,
" für warme Tage. Welchen Style Sie auch bevorzugen, von diesen Designer-Schuhen kann kein Mann genug im Schrank haben.",Barbour,212 €,/de/shopping/men/barbour-readhead-stiefel-item-14037827.aspx,
'Air Max 270' Sneakers,Off-White,717 €,/de/shopping/men/off-white-klassische-sneakers-item-14037352.aspx,
'Chuck 70' High-Top-Sneakers,Gucci,890 €,/de/shopping/men/gucci-schnurstiefel-mit-budapestermuster-item-14036958.aspx,
High-Top-Sneakers mit breiter Sohle,Nike,192 €,/de/shopping/men/nike-react-element-55-se-sneakers-item-14036846.aspx,
'Readhead' Stiefel,Etro,550 €,/de/shopping/men/etro-klassische-sneakers-item-14036749.aspx,
Klassische Sneakers,Etro,550 €,/de/shopping/men/etro-klassische-sneakers-item-14036748.aspx,
Schnürstiefel mit Budapestermuster,Etro,550 €,/de/shopping/men/etro-klassische-sneakers-item-14036747.aspx,
'React Element 55 SE' Sneakers,Nike,204 €,/de/shopping/men/nike-air-max-98-sneakers-item-14034833.aspx,
Klassische Sneakers,Salvatore Ferragamo,990 €,/de/shopping/men/salvatore-ferragamo-monk-schuhe-im-materialmix-item-14033807.aspx,
Klassische Sneakers,Guidi,1.201 €,/de/shopping/men/guidi-canvas-slipper-item-14033525.aspx,
Klassische Sneakers,Toga Virilis,420 €,/de/shopping/men/toga-virilis-zweifarbige-schnurschuhe-item-14033141.aspx,
'Air Max 98' Sneakers,Toga Virilis,420 €,/de/shopping/men/toga-virilis-budapester-mit-zierlasche-item-14033120.aspx,
Monk-Schuhe im Materialmix,Toga Virilis,395 €,/de/shopping/men/toga-virilis-zweifarbige-loafer-item-14033113.aspx,
Canvas-Slipper,Toga Virilis,395 €,/de/shopping/men/toga-virilis-loafer-mit-westernriemen-item-14033108.aspx,
Zweifarbige Schnürschuhe,Toga Virilis,395 €,/de/shopping/men/toga-virilis-loafer-mit-westernschnalle-item-14033096.aspx,
Budapester mit Zierlasche,Toga Virilis,395 €,/de/shopping/men/toga-virilis-stiefel-mit-mehreren-schnallen-item-14032912.aspx,
Zweifarbige Loafer,Santoni,387 €,/de/shopping/men/santoni-klassische-sneakers-item-14032558.aspx,
Loafer mit Westernriemen,adidas,609 €,/de/shopping/men/adidas-nbhd-bape-pod-s31-sneakers-item-14030878.aspx,
Loafer mit Westernschnalle,Hogan,370 €,/de/shopping/men/hogan-interactive-sneakers-item-14030563.aspx,
Stiefel mit mehreren Schnallen,Nike,420 €,/de/shopping/men/nike-m2k-tekno-sneakers-item-14030436.aspx,https://cdn-static.farfetch-contents.com/static/images/blank.gif
Klassische Sneakers,Joshua Sanders,290 €,/de/shopping/men/joshua-sanders-klassische-sneakers-item-14030373.aspx,https://cdn-static.farfetch-contents.com/static/images/blank.gif
'NBHD Bape Pod S3.1' Sneakers,adidas,165 €,/de/shopping/men/adidas-zx930xeqt-sneakers-item-14028648.aspx,https://cdn-static.farfetch-contents.com/static/images/blank.gif
'Interactive' Sneakers,Vans,113 €,/de/shopping/men/vans-v95-half-moon-era-sneakers-item-14027571.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
'M2K Tekno' Sneakers,Nike,273 €,/de/shopping/men/nike-air-max-97-ul-17-sneakers-item-14027561.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
Klassische Sneakers,Nike,114 €,/de/shopping/men/nike-air-span-2-sneakers-item-14027560.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
'ZX930XEQT' Sneakers,Vans,273 €,/de/shopping/men/vans-sk8-hi-sneakers-item-14027558.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
Sportliche Sneakers von ,Philipp Plein,4.000 €,/de/shopping/men/philipp-plein-money-beast-sneakers-item-14017921.aspx,https://cdn-static.farfetch-contents.com/static/images/loader.svg
", die mit kontrastierenden Farbtönen nicht nur im Gym die richtige Wahl sind. Elegante Budapester aus dem Hause ",Philipp Plein,4.000 €,/de/shopping/men/philipp-plein-money-beast-high-top-sneakers-item-14017920.aspx,https://cdn-static.farfetch-contents.com/static/images/loader.svg
", die mit aufregenden Details jedes Outfit abrunden oder luftige Pantoletten von ",Philipp Plein,998 €,/de/shopping/men/philipp-plein-original-high-top-sneakers-item-14017889.aspx,
" für warme Tage. Welchen Style Sie auch bevorzugen, von diesen Designer-Schuhen kann kein Mann genug im Schrank haben.",Philipp Plein,998 €,/de/shopping/men/philipp-plein-original-high-top-sneakers-item-14017883.aspx,
'Money Beast' Sneakers,Philipp Plein,1.498 €,/de/shopping/men/philipp-plein-high-top-sneakers-mit-kristallen-item-14017877.aspx,
'Money Beast' High-Top-Sneakers,Philipp Plein,798 €,/de/shopping/men/philipp-plein-original-high-top-sneakers-item-14017871.aspx,
'Original' High-Top-Sneakers,Nike,185 €,/de/shopping/men/nike-air-max-270-se-sneakers-item-14017823.aspx,
'Original' High-Top-Sneakers,Philipp Plein,1.498 €,/de/shopping/men/philipp-plein-klassische-sneakers-item-14017791.aspx,
High-Top-Sneakers mit Kristallen,Philipp Plein,498 €,/de/shopping/men/philipp-plein-original-sneakers-item-14017788.aspx,
'Original' High-Top-Sneakers,Philipp Plein,498 €,/de/shopping/men/philipp-plein-sneakers-mit-kontrast-details-item-14017787.aspx,
'Air Max 270 SE' Sneakers,Philipp Plein,875 €,/de/shopping/men/philipp-plein-skull-runner-sneakers-item-14017762.aspx,
Klassische Sneakers,Philipp Plein,875 €,/de/shopping/men/philipp-plein-runner-skull-sneakers-item-14017761.aspx,
'Original' Sneakers,Philipp Plein,875 €,/de/shopping/men/philipp-plein-runner-skull-sneakers-item-14017760.aspx,
Sneakers mit Kontrast-Details,Philipp Plein,1.250 €,/de/shopping/men/philipp-plein-sneakers-mit-schlangenleder-optik-item-14017759.aspx,
'Skull Runner' Sneakers,Philipp Plein,498 €,/de/shopping/men/philipp-plein-original-sneakers-item-14017752.aspx,
'Runner Skull' Sneakers,Philipp Plein,498 €,/de/shopping/men/philipp-plein-original-sneakers-item-14017749.aspx,
'Runner Skull' Sneakers,Philipp Plein,498 €,/de/shopping/men/philipp-plein-klassische-sneakers-item-14017747.aspx,
Sneakers mit Schlangenleder-Optik,Philipp Plein,498 €,/de/shopping/men/philipp-plein-original-sneakers-item-14017746.aspx,
'Original' Sneakers,Philipp Plein,535 €,/de/shopping/men/philipp-plein-statement-sneakers-item-14017692.aspx,
'Original' Sneakers,Philipp Plein,1.350 €,/de/shopping/men/philipp-plein-klassische-sneakers-item-14017648.aspx,
Klassische Sneakers,Philipp Plein,1.498 €,/de/shopping/men/philipp-plein-luxury-high-top-sneakers-item-14017641.aspx,
'Original' Sneakers,Philipp Plein,998 €,/de/shopping/men/philipp-plein-stiefel-mit-sternen-item-14017558.aspx,
'Statement' Sneakers,Philipp Plein,998 €,/de/shopping/men/philipp-plein-flache-cowboy-stiefel-item-14017557.aspx,https://cdn-static.farfetch-contents.com/static/images/blank.gif
Klassische Sneakers,Philipp Plein,398 €,/de/shopping/men/philipp-plein-pantoletten-mit-logo-item-14017551.aspx,https://cdn-static.farfetch-contents.com/static/images/blank.gif
'Luxury' High-Top-Sneakers,Philipp Plein,798 €,/de/shopping/men/philipp-plein-luxury-sneakers-item-14017055.aspx,https://cdn-static.farfetch-contents.com/static/images/blank.gif
Stiefel mit Sternen,Nike,189 €,/de/shopping/men/nike-air-max-720-sneakers-item-14015406.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
Flache Cowboy-Stiefel,adidas,528 €,/de/shopping/men/adidas-adidas-x-missoni-ultraboost-sneakers-item-14015400.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
Pantoletten mit Logo,Alexander McQueen,550 €,/de/shopping/men/alexander-mcqueen-sneakers-im-derby-stil-item-14014998.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
'Luxury' Sneakers,Givenchy,550 €,/de/shopping/men/givenchy-urban-street-sneakers-item-14014994.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
Sportliche Sneakers von ,adidas,461 €,/de/shopping/men/adidas-adidas-x-game-of-thrones-ultraboost-sneakers-item-13977883.aspx,https://cdn-static.farfetch-contents.com/static/images/loader.svg
", die mit kontrastierenden Farbtönen nicht nur im Gym die richtige Wahl sind. Elegante Budapester aus dem Hause ",Karl Lagerfeld,185 €,/de/shopping/men/karl-lagerfeld-kourt-karl-ikonik-sneakers-item-13977156.aspx,https://cdn-static.farfetch-contents.com/static/images/loader.svg
", die mit aufregenden Details jedes Outfit abrunden oder luftige Pantoletten von ",Karl Lagerfeld,185 €,/de/shopping/men/karl-lagerfeld-kourt-karl-ikonik-sneakers-item-13977155.aspx,
" für warme Tage. Welchen Style Sie auch bevorzugen, von diesen Designer-Schuhen kann kein Mann genug im Schrank haben.",Karl Lagerfeld,215 €,/de/shopping/men/karl-lagerfeld-kupsole-maison-karl-sneakers-item-13977153.aspx,
Adidas x Game of Thrones' ULTRABOOST' Sneakers,Gucci,980 €,/de/shopping/men/gucci-stiefel-mit-budapestermuster-item-13976797.aspx,
'Kourt Karl Ikonik' Sneakers,Camper,194 €,/de/shopping/men/camper-sneakers-mit-schnurung-item-13975507.aspx,
'Kourt Karl Ikonik' Sneakers,Valentino Garavani,490 €,/de/shopping/men/valentino-garavani-loafer-mit-logo-schild-item-13975409.aspx,
'Kupsole Maison Karl' Sneakers,WARDROBE.NYC,360 €,/de/shopping/men/wardrobenyc-yung-1-sneakers-item-13974193.aspx,
Stiefel mit Budapestermuster,Dolce & Gabbana,225 €,/de/shopping/men/dolce-gabbana-pantoletten-mit-logo-item-13972232.aspx,
Sneakers mit Schnürung,Moncler,475 €,/de/shopping/men/moncler-anakin-sneakers-item-13971887.aspx,
Loafer mit Logo-Schild,Church's,681 €,/de/shopping/men/churchs-shannon-derby-schuhe-item-13971547.aspx,
'Yung-1' Sneakers,Buttero,296 €,/de/shopping/men/buttero-klassische-sneakers-item-13971229.aspx,
Pantoletten mit Logo,Valentino Garavani,720 €,/de/shopping/men/valentino-garavani-bounce-sneakers-item-13971046.aspx,
'Anakin' Sneakers,Church's,550 €,/de/shopping/men/churchs-pembrey-penny-loafer-item-13971001.aspx,
'Shannon' Derby-Schuhe,Marcelo Burlon County of Milan,145 €,/de/shopping/men/marcelo-burlon-county-of-milan-pantoletten-mit-logo-print-item-13970021.aspx,
Klassische Sneakers,Fila,127 €,/de/shopping/men/fila-d-formation-sneakers-item-13968282.aspx,
'Bounce' Sneakers,adidas by Pharrell Williams,320 €,/de/shopping/men/adidas-by-pharrell-williams-crazy-byw-lvl-sneakers-item-13967218.aspx,
'Pembrey' Penny-Loafer,Dsquared2,886 €,/de/shopping/men/dsquared2-bumpy-551-sneakers-item-13966660.aspx,
Pantoletten mit Logo-Print,Dsquared2,395 €,/de/shopping/men/dsquared2-bumpy-551-sneakers-item-13966659.aspx,
'D Formation' Sneakers,Dsquared2,450 €,/de/shopping/men/dsquared2-sneakers-mit-netzeinsatz-item-13966653.aspx,
'Crazy BYW LVL' Sneakers,Nike,192 €,/de/shopping/men/nike-nike-x-undercover-daybreak-sneakers-item-13965219.aspx,
'Bumpy 551' Sneakers,Nike,305 €,/de/shopping/men/nike-nike-x-undercover-daybreak-sneakers-item-13965218.aspx,
'Bumpy 551' Sneakers,Nike,940 €,/de/shopping/men/nike-ldv-wafflesacai-sneakers-item-13964802.aspx,https://cdn-static.farfetch-contents.com/static/images/blank.gif
Sneakers mit Netzeinsatz,Vans,69 €,/de/shopping/men/vans-old-skool-sneakers-item-13964254.aspx,https://cdn-static.farfetch-contents.com/static/images/blank.gif
Nike x Undercover 'Daybreak' Sneakers,Salvatore Ferragamo,587 €,/de/shopping/men/salvatore-ferragamo-loafer-mit-gancio-spange-item-13963224.aspx,https://cdn-static.farfetch-contents.com/static/images/blank.gif
Nike x Undercover 'Daybreak' Sneakers,Gucci,295 €,/de/shopping/men/gucci-flip-flops-mit-webstreifen-item-13962823.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
'LDV Waffle/Sacai' Sneakers,adidas,57 €,/de/shopping/men/adidas-continental-80-sneakers-item-13955804.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
'Old Skool' Sneakers,Saint Laurent,375 €,/de/shopping/men/saint-laurent-venice-slip-on-sneakers-item-13954833.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
Loafer mit Gancio-Spange,Tod's,957 €,/de/shopping/men/tods-shoeker-nocode02-sneakers-item-13954213.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
Sportliche Sneakers von ,Camper,150 €,/de/shopping/men/camper-bill-stiefel-item-13930999.aspx,https://cdn-static.farfetch-contents.com/static/images/loader.svg
", die mit kontrastierenden Farbtönen nicht nur im Gym die richtige Wahl sind. Elegante Budapester aus dem Hause ",Camper,150 €,/de/shopping/men/camper-bill-stiefel-item-13930998.aspx,https://cdn-static.farfetch-contents.com/static/images/loader.svg
", die mit aufregenden Details jedes Outfit abrunden oder luftige Pantoletten von ",Camper,135 €,/de/shopping/men/camper-bill-schnurschuhe-item-13930997.aspx,
" für warme Tage. Welchen Style Sie auch bevorzugen, von diesen Designer-Schuhen kann kein Mann genug im Schrank haben.",Camper,135 €,/de/shopping/men/camper-bill-schnurschuhe-item-13930995.aspx,
'Bill' Stiefel,Church's,550 €,/de/shopping/men/churchs-sneakers-in-colour-block-optik-item-13929960.aspx,
'Bill' Stiefel,adidas,40 €,/de/shopping/men/adidas-continental-80-sneakers-item-13928974.aspx,
'Bill' Schnürschuhe,Golden Goose,415 €,/de/shopping/men/golden-goose-reflex-star-sneakers-item-13927885.aspx,
'Bill' Schnürschuhe,Nike,391 €,/de/shopping/men/nike-flyknit-racer-sneakers-item-13927291.aspx,
Sneakers in Colour-Block-Optik,Nike,383 €,/de/shopping/men/nike-air-humara-17-supreme-sneakers-item-13927279.aspx,
'Continental 80' Sneakers,Nike,245 €,/de/shopping/men/nike-air-max-1-sneakers-item-13927096.aspx,
'Reflex Star' Sneakers,Camper,250 €,/de/shopping/men/camper-high-top-sneakers-mit-einsatzen-item-13926394.aspx,
'Flyknit Racer' Sneakers,Suicoke,284 €,/de/shopping/men/suicoke-double-strap-slides-item-13925641.aspx,
'Air Humara '17 / Supreme' Sneakers,Moncler,395 €,/de/shopping/men/moncler-sneakers-mit-streifen-item-13925047.aspx,
'Air Max 1' Sneakers,Daniel Patrick,596 €,/de/shopping/men/daniel-patrick-sneakers-mit-einsatzen-item-13923036.aspx,
High-Top-Sneakers mit Einsätzen,Daniel Patrick,729 €,/de/shopping/men/daniel-patrick-concept-sock-sneakers-item-13923035.aspx,
double strap slides,Church's,488 €,/de/shopping/men/churchs-pembrey-loafer-item-13922405.aspx,
Sneakers mit Streifen,Church's,547 €,/de/shopping/men/churchs-tunbridge-penny-loafer-item-13922145.aspx,
Sneakers mit Einsätzen,Dolce & Gabbana,225 €,/de/shopping/men/dolce-gabbana-klassische-pantoletten-item-13921137.aspx,
'Concept' Sock-Sneakers,Nike,120 €,/de/shopping/men/nike-air-max-98-sneakers-item-13920822.aspx,
'Pembrey' Loafer,adidas,79 €,/de/shopping/men/adidas-fyw-s-97-sneakers-item-13913990.aspx,
'Tunbridge' Penny-Loafer,adidas,90 €,/de/shopping/men/adidas-ozweego-wildleder-sneakers-item-13913974.aspx,
Klassische Pantoletten,Dolce & Gabbana,795 €,/de/shopping/men/dolce-gabbana-chelsea-boots-aus-lackleder-item-13913960.aspx,
'Air Max 98' Sneakers,Dolce & Gabbana,845 €,/de/shopping/men/dolce-gabbana-loafer-mit-quasten-item-13913959.aspx,https://cdn-static.farfetch-contents.com/static/images/blank.gif
'FYW S-97' Sneakers,adidas,120 €,/de/shopping/men/adidas-ozweego-sneakers-item-13913932.aspx,https://cdn-static.farfetch-contents.com/static/images/blank.gif
'Ozweego' Wildleder-Sneakers,Dolce & Gabbana,492 €,/de/shopping/men/dolce-gabbana-miami-sneakers-item-13913918.aspx,https://cdn-static.farfetch-contents.com/static/images/blank.gif
Chelsea-Boots aus Lackleder,Givenchy,676 €,/de/shopping/men/givenchy-jaw-sneakers-item-13913859.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
Loafer mit Quasten,Givenchy,425 €,/de/shopping/men/givenchy-urban-street-sneakers-item-13913857.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
'Ozweego' Sneakers,Givenchy,525 €,/de/shopping/men/givenchy-klassische-sneakers-item-13913853.aspx,https://cdn-static.farfetch-contents.com/static/images/icons/loading-spinner.svg
